sale_id,product_id,date,quantity_sold,revenue
5108,144,2025-08-13,1,348.52
5109,27,2025-08-29,1,76.62
5110,41,2025-08-27,2,648.06
5111,19,2025-08-10,1,151.63
5112,119,2025-11-01,4,705.68
5113,90,2025-08-06,1,370.95
5114,165,2025-09-05,2,519.04
5115,120,2025-10-18,1,266.55
5116,47,2025-10-14,3,324.3
5117,102,2025-07-07,4,1247.52
5118,52,2025-09-17,1,142.57
5119,17,2025-10-30,1,220.19
5120,155,2025-05-27,1,270.56
5121,180,2025-09-23,4,1393.64
5122,30,2025-08-08,1,390.75
5123,10,2025-11-01,3,858.81
5124,121,2025-10-19,1,173.69
5125,55,2025-09-18,1,378.3
5126,9,2025-08-15,13,718.64
5127,199,2025-09-10,1,194.16
5128,93,2025-11-05,7,674.31
5129,122,2025-07-04,1,107.97
5130,55,2025-09-29,6,2269.8
5131,195,2025-10-22,3,128.94
5132,70,2025-07-20,1,227.4
5133,46,2025-06-23,1,423.32
5134,18,2025-07-06,1,409.38
5135,21,2025-09-12,1,42.91
5136,183,2025-06-03,1,201.02
5137,108,2025-07-20,2,306.9
5138,172,2025-05-23,6,2344.8
5139,48,2025-09-26,5,373.1
5140,24,2025-10-02,6,1697.34
5141,110,2025-06-07,1,91.01
5142,193,2025-09-11,1,239.15
5143,51,2025-06-25,1,208.94
5144,108,2025-10-20,1,153.45
5145,138,2025-07-14,3,447.63
5146,42,2025-07-16,10,4139.9
5147,112,2025-06-25,1,207.29
5148,178,2025-07-27,2,37.9
5149,3,2025-08-16,2,233.14
5150,153,2025-09-13,1,290.05
5151,186,2025-07-15,3,742.74
5152,158,2025-08-07,1,396.76
5153,171,2025-06-22,12,2812.32
5154,188,2025-11-17,6,954.12
5155,189,2025-11-08,5,1027.0
5156,4,2025-07-29,1,137.9
5157,118,2025-08-28,8,3202.72
5158,128,2025-11-08,8,1263.36
5159,30,2025-08-05,4,1563.0
5160,173,2025-10-29,1,155.92
5161,134,2025-08-11,3,752.31
5162,116,2025-09-29,8,2898.56
5163,33,2025-08-30,3,1286.91
5164,164,2025-10-30,10,2176.1
5165,25,2025-11-09,1,119.28
5166,191,2025-08-17,11,1980.99
5167,108,2025-07-30,3,460.35
5168,199,2025-10-20,1,194.16
5169,97,2025-08-25,1,145.43
5170,54,2025-05-29,9,680.85
5171,174,2025-07-11,2,489.0
5172,4,2025-11-14,2,275.8
5173,94,2025-11-11,1,394.33
5174,79,2025-05-27,2,267.88
5175,32,2025-07-11,3,852.27
5176,167,2025-10-24,20,340.2
5177,106,2025-07-26,1,241.25
5178,91,2025-06-26,5,1822.05
5179,110,2025-09-28,2,182.02
5180,196,2025-06-02,1,230.29
5181,46,2025-07-29,1,423.32
5182,96,2025-08-21,1,110.28
5183,153,2025-09-04,1,290.05
5184,112,2025-10-27,1,207.29
5185,169,2025-06-03,3,632.31
5186,112,2025-08-11,3,621.87
5187,180,2025-09-24,2,696.82
5188,26,2025-09-04,16,5688.8
5189,27,2025-08-02,1,76.62
5190,5,2025-07-31,2,514.78
5191,106,2025-09-04,1,241.25
5192,192,2025-07-07,4,74.8
5193,140,2025-11-11,1,260.68
5194,114,2025-08-26,2,384.8
5195,9,2025-09-17,3,165.84
5196,108,2025-09-17,1,153.45
5197,199,2025-10-02,1,194.16
5198,98,2025-06-05,1,14.72
5199,121,2025-10-25,9,1563.21
5200,90,2025-10-05,10,3709.5
5201,119,2025-08-12,1,176.42
5202,166,2025-10-08,3,823.02
5203,190,2025-05-30,1,101.59
5204,96,2025-09-09,4,441.12
5205,130,2025-08-23,1,250.2
5206,169,2025-07-07,1,210.77
5207,107,2025-06-04,3,651.84
5208,2,2025-08-20,6,274.98
5209,107,2025-09-28,1,217.28
5210,7,2025-07-25,1,241.11
5211,96,2025-08-30,5,551.4
5212,133,2025-07-24,5,197.05
5213,154,2025-08-30,1,234.24
5214,44,2025-10-21,9,160.92
5215,111,2025-06-23,1,397.98
5216,101,2025-09-15,1,67.75
5217,165,2025-09-14,1,259.52
5218,14,2025-10-08,4,488.48
5219,148,2025-09-12,1,50.38
5220,163,2025-07-26,1,281.77
5221,187,2025-06-09,1,301.81
5222,82,2025-08-07,2,840.64
5223,112,2025-07-06,1,207.29
5224,182,2025-05-25,4,1412.52
5225,130,2025-09-22,1,250.2
5226,148,2025-09-12,4,201.52
5227,196,2025-07-13,2,460.58
5228,67,2025-09-15,5,336.05
5229,41,2025-06-25,8,2592.24
5230,53,2025-09-30,1,82.33
5231,7,2025-06-17,1,241.11
5232,161,2025-09-30,4,783.28
5233,40,2025-09-12,1,218.81
5234,182,2025-10-07,2,706.26
5235,21,2025-08-11,2,85.82
5236,7,2025-10-13,4,964.44
5237,34,2025-10-14,12,1920.12
5238,163,2025-08-08,2,563.54
5239,92,2025-07-28,1,444.04
5240,168,2025-05-31,6,1645.74
5241,77,2025-06-09,1,446.56
5242,63,2025-07-20,3,611.61
5243,97,2025-05-24,4,581.72
5244,169,2025-11-03,1,210.77
5245,22,2025-10-10,8,1885.68
5246,161,2025-05-30,1,195.82
5247,149,2025-06-22,6,2116.02
5248,29,2025-08-25,1,227.09
5249,153,2025-09-01,1,290.05
5250,37,2025-08-15,1,82.14
5251,47,2025-06-20,1,108.1
5252,127,2025-09-07,5,443.4
5253,54,2025-11-08,2,151.3
5254,126,2025-10-26,4,548.4
5255,106,2025-08-31,1,241.25
5256,161,2025-05-31,1,195.82
5257,176,2025-06-20,1,277.06
5258,81,2025-08-17,3,969.33
5259,116,2025-11-09,7,2536.24
5260,47,2025-06-05,1,108.1
5261,46,2025-08-27,3,1269.96
5262,162,2025-10-28,2,785.9
5263,9,2025-10-17,1,55.28
5264,88,2025-09-22,15,747.75
5265,124,2025-11-04,23,1324.34
5266,154,2025-06-02,2,468.48
5267,41,2025-07-21,2,648.06
5268,66,2025-07-22,7,1787.8
5269,50,2025-06-06,2,86.86
5270,138,2025-07-05,1,149.21
5271,132,2025-11-04,6,874.68
5272,56,2025-10-20,6,1545.36
5273,30,2025-10-28,6,2344.5
5274,8,2025-08-05,1,326.57
5275,57,2025-10-05,1,430.39
5276,178,2025-07-15,8,151.6
5277,69,2025-06-12,1,229.01
5278,52,2025-07-05,9,1283.13
5279,90,2025-06-21,3,1112.85
5280,167,2025-06-13,1,17.01
5281,191,2025-09-03,4,720.36
5282,112,2025-08-28,2,414.58
5283,103,2025-08-04,7,1365.84
5284,65,2025-08-03,1,268.55
5285,176,2025-09-30,5,1385.3
5286,184,2025-09-04,1,67.34
5287,101,2025-06-03,1,67.75
5288,197,2025-07-31,2,554.1
5289,43,2025-10-09,4,594.52
5290,185,2025-10-19,2,573.42
5291,115,2025-09-01,1,53.39
5292,192,2025-09-15,1,18.7
5293,82,2025-06-23,2,840.64
5294,156,2025-07-02,1,147.35
5295,52,2025-08-15,2,285.14
5296,96,2025-09-08,6,661.68
5297,17,2025-07-15,1,220.19
5298,9,2025-07-03,9,497.52
5299,65,2025-06-06,2,537.1
5300,76,2025-10-10,2,164.54
5301,166,2025-06-14,9,2469.06
5302,136,2025-11-04,1,239.86
5303,8,2025-09-24,1,326.57
5304,83,2025-10-20,1,142.96
5305,48,2025-07-09,1,74.62
5306,19,2025-06-30,1,151.63
5307,96,2025-06-11,1,110.28
5308,200,2025-08-26,1,23.22
5309,3,2025-06-07,1,116.57
5310,3,2025-06-21,3,349.71
5311,55,2025-07-02,1,378.3
5312,83,2025-10-18,6,857.76
5313,144,2025-10-12,1,348.52
5314,73,2025-06-16,2,498.36
5315,135,2025-08-15,1,10.59
5316,144,2025-09-26,1,348.52
5317,156,2025-08-14,8,1178.8
5318,172,2025-05-25,1,390.8
5319,166,2025-07-16,1,274.34
5320,194,2025-06-17,1,325.2
5321,82,2025-07-11,1,420.32
5322,13,2025-06-15,4,1834.32
5323,128,2025-11-11,1,157.92
5324,71,2025-08-10,1,63.32
5325,32,2025-05-25,1,284.09
5326,154,2025-09-25,1,234.24
5327,99,2025-08-22,1,426.98
5328,6,2025-10-23,1,272.35
5329,165,2025-07-27,4,1038.08
5330,148,2025-09-01,13,654.94
5331,119,2025-10-27,1,176.42
5332,104,2025-09-14,1,235.79
5333,137,2025-08-11,7,609.84
5334,11,2025-06-29,1,258.56
5335,5,2025-07-09,1,257.39
5336,25,2025-07-31,5,596.4
5337,107,2025-08-21,3,651.84
5338,71,2025-09-22,1,63.32
5339,89,2025-10-26,1,73.51
5340,143,2025-07-08,4,608.52
5341,127,2025-08-01,2,177.36
5342,101,2025-11-16,1,67.75
5343,117,2025-07-06,2,479.32
5344,165,2025-08-11,10,2595.2
5345,32,2025-10-27,5,1420.45
5346,159,2025-08-05,1,52.64
5347,58,2025-09-20,1,155.18
5348,3,2025-07-11,1,116.57
5349,83,2025-10-01,5,714.8
5350,186,2025-09-08,1,247.58
5351,44,2025-11-17,1,17.88
5352,186,2025-09-18,6,1485.48
5353,95,2025-09-19,5,1133.35
5354,138,2025-06-03,13,1939.73
5355,177,2025-08-24,6,824.7
5356,67,2025-05-31,6,403.26
5357,12,2025-06-05,1,58.8
5358,78,2025-09-05,1,272.68
5359,85,2025-07-06,3,880.2
5360,98,2025-06-05,1,14.72
5361,44,2025-10-26,7,125.16
5362,150,2025-09-15,1,76.52
5363,33,2025-06-30,1,428.97
5364,38,2025-08-03,4,1346.76
5365,106,2025-09-04,3,723.75
5366,172,2025-11-17,1,390.8
5367,136,2025-07-07,1,239.86
5368,123,2025-09-06,3,818.91
5369,72,2025-06-06,1,451.04
5370,188,2025-08-05,1,159.02
5371,24,2025-11-07,1,282.89
5372,76,2025-06-25,3,246.81
5373,91,2025-10-18,2,728.82
5374,63,2025-07-18,3,611.61
5375,189,2025-10-11,5,1027.0
5376,178,2025-09-16,1,18.95
5377,127,2025-09-30,1,88.68
5378,4,2025-07-03,3,413.7
5379,120,2025-10-31,5,1332.75
5380,49,2025-10-09,2,717.0
5381,88,2025-08-10,1,49.85
5382,152,2025-08-09,4,1121.04
5383,132,2025-08-04,5,728.9
5384,195,2025-06-30,8,343.84
5385,182,2025-10-13,1,353.13
5386,40,2025-07-03,5,1094.05
5387,28,2025-07-28,7,1387.26
5388,57,2025-06-20,7,3012.73
5389,99,2025-07-19,11,4696.78
5390,159,2025-06-16,2,105.28
5391,200,2025-08-25,1,23.22
5392,18,2025-05-23,1,409.38
5393,43,2025-10-06,3,445.89
5394,148,2025-10-27,3,151.14
5395,38,2025-07-29,1,336.69
5396,28,2025-11-11,6,1189.08
5397,62,2025-10-10,1,65.62
5398,118,2025-07-18,1,400.34
5399,8,2025-06-21,1,326.57
5400,136,2025-07-04,1,239.86
5401,68,2025-09-20,1,247.09
5402,141,2025-09-08,1,190.67
5403,111,2025-06-13,1,397.98
5404,102,2025-09-27,2,623.76
5405,131,2025-08-26,1,118.21
5406,113,2025-06-22,1,110.68
5407,26,2025-05-31,1,355.55
5408,98,2025-08-04,3,44.16
5409,109,2025-06-30,1,116.91
5410,49,2025-10-31,1,358.5
5411,153,2025-09-16,1,290.05
5412,156,2025-10-02,2,294.7
5413,111,2025-11-15,1,397.98
5414,13,2025-11-01,4,1834.32
5415,29,2025-08-19,1,227.09
5416,14,2025-09-25,6,732.72
5417,148,2025-07-13,1,50.38
5418,17,2025-08-16,2,440.38
5419,71,2025-10-13,1,63.32
5420,159,2025-08-19,3,157.92
5421,104,2025-08-13,1,235.79
5422,26,2025-10-25,1,355.55
5423,178,2025-05-29,1,18.95
5424,53,2025-11-03,1,82.33
5425,53,2025-07-29,1,82.33
5426,74,2025-07-14,3,628.41
5427,74,2025-08-15,3,628.41
5428,25,2025-10-30,1,119.28
5429,180,2025-10-05,2,696.82
5430,190,2025-07-31,1,101.59
5431,177,2025-05-30,1,137.45
5432,81,2025-11-06,5,1615.55
5433,43,2025-09-19,1,148.63
5434,117,2025-10-07,1,239.66
5435,4,2025-08-19,3,413.7
5436,110,2025-11-13,1,91.01
5437,46,2025-09-22,10,4233.2
5438,20,2025-11-01,1,374.47
5439,195,2025-06-22,5,214.9
5440,153,2025-07-24,1,290.05
5441,122,2025-06-03,2,215.94
5442,126,2025-11-01,9,1233.9
5443,121,2025-08-18,1,173.69
5444,5,2025-10-31,2,514.78
5445,75,2025-07-08,5,2081.6
5446,135,2025-09-03,2,21.18
5447,194,2025-08-21,1,325.2
5448,25,2025-09-05,1,119.28
5449,189,2025-09-13,1,205.4
5450,126,2025-11-13,5,685.5
5451,140,2025-10-06,1,260.68
5452,125,2025-10-22,1,269.24
5453,118,2025-06-29,1,400.34
5454,91,2025-10-25,1,364.41
5455,86,2025-07-22,6,57.48
5456,199,2025-11-08,4,776.64
5457,153,2025-06-30,1,290.05
5458,70,2025-09-25,3,682.2
5459,187,2025-10-29,3,905.43
5460,38,2025-09-13,11,3703.59
5461,57,2025-08-13,3,1291.17
5462,37,2025-09-09,1,82.14
5463,8,2025-10-17,1,326.57
5464,190,2025-08-14,3,304.77
5465,111,2025-09-13,1,397.98
5466,191,2025-07-17,1,180.09
5467,97,2025-07-31,3,436.29
5468,71,2025-10-02,6,379.92
5469,174,2025-07-01,2,489.0
5470,116,2025-07-27,13,4710.16
5471,135,2025-07-22,1,10.59
5472,174,2025-09-03,1,244.5
5473,85,2025-07-03,1,293.4
5474,107,2025-10-10,8,1738.24
5475,71,2025-09-13,1,63.32
5476,11,2025-06-11,2,517.12
5477,180,2025-10-24,1,348.41
5478,157,2025-08-31,1,390.29
5479,117,2025-11-01,3,718.98
5480,89,2025-06-07,1,73.51
5481,3,2025-10-20,2,233.14
5482,176,2025-08-08,1,277.06
5483,175,2025-07-24,1,88.79
5484,75,2025-11-14,4,1665.28
5485,171,2025-08-31,1,234.36
5486,125,2025-08-12,1,269.24
5487,76,2025-10-01,1,82.27
5488,11,2025-07-31,1,258.56
5489,152,2025-08-25,1,280.26
5490,126,2025-11-08,1,137.1
5491,111,2025-10-29,1,397.98
5492,1,2025-11-11,1,58.49
5493,36,2025-08-17,1,90.27
5494,73,2025-09-20,4,996.72
5495,129,2025-08-16,3,683.82
5496,197,2025-10-03,2,554.1
5497,23,2025-07-24,3,271.23
5498,37,2025-06-06,16,1314.24
5499,51,2025-07-18,1,208.94
5500,21,2025-11-06,1,42.91
5501,9,2025-10-07,1,55.28
5502,91,2025-10-01,1,364.41
5503,174,2025-09-01,3,733.5
5504,109,2025-09-14,1,116.91
5505,26,2025-10-13,6,2133.3
5506,78,2025-10-16,2,545.36
5507,45,2025-07-06,2,77.52
5508,174,2025-06-23,6,1467.0
5509,149,2025-10-31,1,352.67
5510,197,2025-08-13,1,277.05
5511,35,2025-09-25,1,246.18
5512,52,2025-10-07,1,142.57
5513,22,2025-10-07,1,235.71
5514,161,2025-08-05,1,195.82
5515,47,2025-08-04,1,108.1
5516,112,2025-11-03,1,207.29
5517,135,2025-07-31,1,10.59
5518,81,2025-11-05,3,969.33
5519,176,2025-06-15,3,831.18
5520,120,2025-06-09,1,266.55
5521,120,2025-10-10,1,266.55
5522,106,2025-06-07,1,241.25
5523,144,2025-11-06,1,348.52
5524,197,2025-06-22,1,277.05
5525,194,2025-10-31,1,325.2
5526,78,2025-09-15,4,1090.72
5527,149,2025-07-13,2,705.34
5528,33,2025-06-16,2,857.94
5529,145,2025-09-03,6,1275.9
5530,14,2025-10-23,4,488.48
5531,101,2025-07-02,1,67.75
5532,172,2025-09-12,1,390.8
5533,196,2025-07-28,6,1381.74
5534,118,2025-05-31,5,2001.7
5535,22,2025-05-31,1,235.71
5536,167,2025-10-22,1,17.01
5537,153,2025-07-15,1,290.05
5538,75,2025-09-14,2,832.64
5539,177,2025-10-18,1,137.45
5540,16,2025-07-01,1,389.87
5541,150,2025-06-26,3,229.56
5542,190,2025-09-24,3,304.77
5543,180,2025-07-30,1,348.41
5544,37,2025-09-10,2,164.28
5545,127,2025-07-26,1,88.68
5546,173,2025-07-04,3,467.76
5547,40,2025-10-17,1,218.81
5548,80,2025-10-26,3,279.21
5549,2,2025-09-10,4,183.32
5550,160,2025-06-28,3,949.17
5551,30,2025-11-05,1,390.75
5552,40,2025-10-26,2,437.62
5553,31,2025-09-06,2,185.42
5554,64,2025-07-07,1,27.67
5555,122,2025-08-10,1,107.97
5556,130,2025-07-19,1,250.2
5557,15,2025-10-17,7,838.25
5558,77,2025-10-08,1,446.56
5559,48,2025-06-29,5,373.1
5560,140,2025-10-21,1,260.68
5561,157,2025-10-23,3,1170.87
5562,169,2025-06-17,2,421.54
5563,111,2025-08-20,1,397.98
5564,6,2025-11-02,1,272.35
5565,191,2025-08-08,3,540.27
5566,44,2025-11-12,3,53.64
5567,180,2025-08-04,2,696.82
5568,122,2025-06-30,1,107.97
5569,75,2025-06-22,3,1248.96
5570,151,2025-10-25,2,552.22
5571,171,2025-10-03,1,234.36
5572,99,2025-09-29,3,1280.94
5573,28,2025-08-27,1,198.18
5574,109,2025-09-22,1,116.91
5575,73,2025-10-30,1,249.18
5576,145,2025-09-22,1,212.65
5577,149,2025-07-18,1,352.67
5578,166,2025-10-18,3,823.02
5579,169,2025-10-30,2,421.54
5580,11,2025-10-12,7,1809.92
5581,91,2025-05-23,9,3279.69
5582,120,2025-10-30,6,1599.3
5583,118,2025-05-27,1,400.34
5584,41,2025-09-27,1,324.03
5585,129,2025-05-24,1,227.94
5586,181,2025-07-22,2,276.54
5587,132,2025-06-16,1,145.78
5588,168,2025-08-06,1,274.29
5589,168,2025-10-29,3,822.87
5590,87,2025-07-10,1,20.97
5591,36,2025-07-29,1,90.27
5592,196,2025-06-17,3,690.87
5593,101,2025-08-07,1,67.75
5594,166,2025-09-14,1,274.34
5595,121,2025-10-03,2,347.38
5596,47,2025-07-10,2,216.2
5597,130,2025-09-18,4,1000.8
5598,135,2025-06-10,1,10.59
5599,179,2025-05-27,1,390.58
5600,149,2025-11-17,1,352.67
5601,159,2025-08-10,5,263.2
5602,18,2025-09-27,1,409.38
5603,188,2025-10-23,1,159.02
5604,25,2025-06-07,3,357.84
5605,128,2025-09-04,8,1263.36
5606,122,2025-07-01,1,107.97
5607,60,2025-07-03,11,4579.3
5608,188,2025-09-05,4,636.08
5609,27,2025-06-13,6,459.72
5610,45,2025-08-04,3,116.28
5611,99,2025-10-15,4,1707.92
5612,108,2025-09-03,7,1074.15
5613,16,2025-05-25,2,779.74
5614,30,2025-06-29,1,390.75
5615,192,2025-07-28,1,18.7
5616,196,2025-06-21,1,230.29
5617,162,2025-09-08,5,1964.75
5618,45,2025-08-03,1,38.76
5619,179,2025-07-23,1,390.58
5620,35,2025-07-10,13,3200.34
5621,147,2025-11-09,3,878.16
5622,51,2025-08-22,1,208.94
5623,113,2025-09-24,3,332.04
5624,58,2025-08-16,1,155.18
5625,42,2025-09-18,1,413.99
5626,136,2025-08-14,4,959.44
5627,50,2025-10-05,1,43.43
5628,7,2025-10-04,2,482.22
5629,172,2025-08-14,1,390.8
5630,9,2025-08-12,4,221.12
5631,2,2025-10-10,1,45.83
5632,105,2025-09-04,2,113.86
5633,19,2025-06-04,1,151.63
5634,175,2025-09-30,3,266.37
5635,187,2025-11-08,4,1207.24
5636,128,2025-10-27,1,157.92
5637,54,2025-07-21,2,151.3
5638,122,2025-11-05,3,323.91
5639,92,2025-08-09,2,888.08
5640,144,2025-06-20,5,1742.6
5641,18,2025-06-19,1,409.38
5642,161,2025-10-15,1,195.82
5643,19,2025-06-08,2,303.26
5644,33,2025-10-26,4,1715.88
5645,77,2025-07-13,1,446.56
5646,128,2025-08-04,1,157.92
5647,154,2025-09-27,2,468.48
5648,6,2025-10-28,1,272.35
5649,75,2025-10-16,7,2914.24
5650,65,2025-05-27,1,268.55
5651,92,2025-08-17,1,444.04
5652,41,2025-09-20,10,3240.3
5653,20,2025-09-25,2,748.94
5654,62,2025-09-11,5,328.1
5655,157,2025-09-07,2,780.58
5656,103,2025-08-23,2,390.24
5657,140,2025-08-25,3,782.04
5658,29,2025-06-05,2,454.18
5659,68,2025-08-27,3,741.27
5660,9,2025-09-05,1,55.28
5661,67,2025-08-15,1,67.21
5662,196,2025-10-14,1,230.29
5663,53,2025-10-05,2,164.66
5664,188,2025-06-03,1,159.02
5665,194,2025-09-05,3,975.6
5666,16,2025-05-26,1,389.87
5667,19,2025-07-23,4,606.52
5668,145,2025-10-23,7,1488.55
5669,180,2025-09-17,5,1742.05
5670,10,2025-07-16,1,286.27
5671,19,2025-11-07,13,1971.19
5672,154,2025-09-26,4,936.96
5673,21,2025-11-17,9,386.19
5674,123,2025-10-07,8,2183.76
5675,70,2025-08-03,3,682.2
5676,27,2025-06-07,1,76.62
5677,130,2025-10-06,1,250.2
5678,90,2025-05-27,1,370.95
5679,78,2025-05-25,4,1090.72
5680,59,2025-08-01,1,48.33
5681,15,2025-06-16,1,119.75
5682,51,2025-09-07,2,417.88
5683,98,2025-07-28,3,44.16
5684,189,2025-07-26,1,205.4
5685,124,2025-06-01,1,57.58
5686,197,2025-05-30,1,277.05
5687,33,2025-09-28,1,428.97
5688,110,2025-10-23,2,182.02
5689,30,2025-10-20,1,390.75
5690,158,2025-11-08,18,7141.68
5691,95,2025-10-02,1,226.67
5692,88,2025-10-05,1,49.85
5693,15,2025-06-24,1,119.75
5694,24,2025-10-06,2,565.78
5695,59,2025-09-24,1,48.33
5696,193,2025-06-02,6,1434.9
5697,138,2025-10-11,2,298.42
5698,4,2025-11-13,9,1241.1
5699,64,2025-08-15,5,138.35
5700,20,2025-06-07,1,374.47
5701,113,2025-10-13,1,110.68
5702,12,2025-07-28,1,58.8
5703,155,2025-08-26,3,811.68
5704,63,2025-08-29,18,3669.66
5705,34,2025-08-15,2,320.02
5706,123,2025-11-18,4,1091.88
5707,169,2025-06-29,1,210.77
5708,65,2025-07-26,8,2148.4
5709,53,2025-07-31,2,164.66
5710,189,2025-10-25,5,1027.0
5711,57,2025-07-02,1,430.39
5712,78,2025-08-27,8,2181.44
5713,200,2025-07-05,2,46.44
5714,168,2025-09-07,1,274.29
5715,69,2025-06-11,1,229.01
5716,139,2025-11-10,3,207.57
5717,14,2025-07-14,1,122.12
5718,106,2025-06-29,3,723.75
5719,160,2025-08-20,1,316.39
5720,21,2025-06-29,1,42.91
5721,36,2025-10-11,5,451.35
5722,134,2025-11-14,1,250.77
5723,190,2025-07-07,2,203.18
5724,32,2025-05-24,1,284.09
5725,37,2025-06-27,1,82.14
5726,61,2025-06-10,3,919.65
5727,167,2025-10-15,4,68.04
5728,30,2025-09-19,1,390.75
5729,9,2025-11-08,1,55.28
5730,151,2025-10-13,1,276.11
5731,22,2025-05-31,1,235.71
5732,157,2025-07-15,1,390.29
5733,5,2025-10-01,5,1286.95
5734,99,2025-11-17,2,853.96
5735,58,2025-05-28,1,155.18
5736,48,2025-09-21,3,223.86
5737,137,2025-11-10,1,87.12
5738,79,2025-11-05,1,133.94
5739,196,2025-05-27,1,230.29
5740,7,2025-07-05,7,1687.77
5741,194,2025-11-17,10,3252.0
5742,68,2025-05-28,4,988.36
5743,152,2025-08-25,1,280.26
5744,8,2025-08-23,1,326.57
5745,160,2025-10-06,1,316.39
5746,110,2025-10-19,4,364.04
5747,189,2025-07-13,4,821.6
5748,28,2025-10-26,2,396.36
5749,185,2025-07-20,8,2293.68
5750,74,2025-07-08,5,1047.35
5751,137,2025-09-30,1,87.12
5752,147,2025-07-08,3,878.16
5753,197,2025-09-24,2,554.1
5754,42,2025-07-08,9,3725.91
5755,120,2025-08-01,4,1066.2
5756,61,2025-08-06,1,306.55
5757,4,2025-07-06,1,137.9
5758,175,2025-10-17,9,799.11
5759,22,2025-10-06,20,4714.2
5760,198,2025-11-06,3,186.6
5761,87,2025-08-02,2,41.94
5762,10,2025-10-27,2,572.54
5763,93,2025-10-28,1,96.33
5764,65,2025-11-02,6,1611.3
5765,198,2025-08-25,2,124.4
5766,32,2025-09-12,1,284.09
5767,170,2025-08-16,1,36.25
5768,68,2025-05-31,5,1235.45
5769,114,2025-10-13,1,192.4
5770,113,2025-05-30,1,110.68
5771,10,2025-08-10,10,2862.7
5772,123,2025-05-28,3,818.91
5773,143,2025-09-25,1,152.13
5774,15,2025-08-03,2,239.5
5775,21,2025-11-09,1,42.91
5776,157,2025-09-24,2,780.58
5777,17,2025-10-18,1,220.19
5778,67,2025-08-08,4,268.84
5779,71,2025-10-22,1,63.32
5780,127,2025-09-11,1,88.68
5781,162,2025-10-29,1,392.95
5782,159,2025-10-04,3,157.92
5783,60,2025-11-06,1,416.3
5784,10,2025-09-22,1,286.27
5785,130,2025-08-21,5,1251.0
5786,149,2025-11-04,1,352.67
5787,142,2025-06-25,3,77.97
5788,16,2025-07-05,9,3508.83
5789,67,2025-07-13,11,739.31
5790,5,2025-09-25,3,772.17
5791,91,2025-10-24,2,728.82
5792,12,2025-08-16,2,117.6
5793,90,2025-06-23,1,370.95
5794,130,2025-10-19,1,250.2
5795,131,2025-07-27,1,118.21
5796,53,2025-09-08,1,82.33
5797,96,2025-06-07,5,551.4
5798,175,2025-11-02,2,177.58
5799,165,2025-07-22,1,259.52
5800,73,2025-07-30,1,249.18
5801,84,2025-10-14,2,641.54
5802,93,2025-05-28,1,96.33
5803,105,2025-06-12,6,341.58
5804,96,2025-10-01,1,110.28
5805,76,2025-06-24,2,164.54
5806,42,2025-07-09,1,413.99
5807,75,2025-09-24,7,2914.24
5808,152,2025-11-03,1,280.26
5809,156,2025-11-02,1,147.35
5810,81,2025-10-23,2,646.22
5811,200,2025-10-06,4,92.88
5812,149,2025-05-29,3,1058.01
5813,56,2025-11-14,2,515.12
5814,150,2025-11-16,1,76.52
5815,186,2025-10-09,1,247.58
5816,196,2025-06-03,18,4145.22
5817,21,2025-09-05,9,386.19
5818,58,2025-06-29,2,310.36
5819,148,2025-07-31,2,100.76
5820,188,2025-10-23,1,159.02
5821,188,2025-10-01,1,159.02
5822,136,2025-06-07,4,959.44
5823,156,2025-10-04,1,147.35
5824,135,2025-07-19,2,21.18
5825,82,2025-05-26,1,420.32
5826,148,2025-09-09,1,50.38
5827,63,2025-11-07,1,203.87
5828,197,2025-09-04,11,3047.55
5829,60,2025-10-02,1,416.3
5830,192,2025-06-10,10,187.0
5831,178,2025-10-15,1,18.95
5832,188,2025-07-10,9,1431.18
5833,105,2025-06-10,1,56.93
5834,91,2025-06-21,2,728.82
5835,20,2025-08-04,7,2621.29
5836,168,2025-11-17,2,548.58
5837,59,2025-09-13,1,48.33
5838,108,2025-08-18,1,153.45
5839,33,2025-10-31,7,3002.79
5840,63,2025-08-20,4,815.48
5841,105,2025-06-01,3,170.79
5842,171,2025-09-20,1,234.36
5843,67,2025-09-24,4,268.84
5844,88,2025-09-09,1,49.85
5845,21,2025-07-03,1,42.91
5846,130,2025-09-27,12,3002.4
5847,148,2025-07-05,2,100.76
5848,198,2025-11-13,1,62.2
5849,47,2025-10-28,6,648.6
5850,4,2025-09-24,1,137.9
5851,108,2025-09-11,1,153.45
5852,142,2025-08-12,3,77.97
5853,121,2025-09-26,4,694.76
5854,33,2025-05-31,6,2573.82
5855,111,2025-08-25,1,397.98
5856,43,2025-07-31,13,1932.19
5857,34,2025-10-03,2,320.02
5858,136,2025-07-15,7,1679.02
5859,109,2025-06-08,1,116.91
5860,103,2025-10-12,3,585.36
5861,62,2025-06-03,3,196.86
5862,31,2025-10-08,1,92.71
5863,87,2025-08-09,2,41.94
5864,158,2025-08-03,1,396.76
5865,185,2025-10-13,1,286.71
5866,190,2025-07-09,7,711.13
5867,115,2025-08-22,7,373.73
5868,162,2025-08-27,1,392.95
5869,112,2025-08-29,1,207.29
5870,123,2025-06-18,3,818.91
5871,188,2025-08-09,1,159.02
5872,197,2025-08-13,2,554.1
5873,131,2025-09-05,1,118.21
5874,2,2025-09-10,2,91.66
5875,95,2025-11-04,5,1133.35
5876,117,2025-06-05,1,239.66
